aba	ɑː AL b AG ɑː AL
abacı	a AK b AG a AK d AC ʒ AH ɯ AK
abacılar	a AK b AG a AK d AC ʒ AH ɯ AK l AD a AK ɾ BE
abacılık	a AK b AG a AK d AC ʒ AH ɯ AK ɫ AD ɯ AK k AC
abajur	a AK b AG a AK ʒ AH u AM ɾ BE
abajurcu	a AK b AG a AK ʒ AH u AM ɾ BE d AC ʒ AH u AM
abajurcular	a AK b AG a AK ʒ AH u AM ɾ BE d AC ʒ AH u AM l AD a AK ɾ BE
abajurculuk	a AK b AG a AK ʒ AH u AM ɾ BE d AC ʒ AH u AM ɫ AD u AM k AC
abaküs	ɑ AK b AG ɑ AK c AC y AM s AH
abalı	a AK b AG a AK ɫ AD ɯ AK
abanoz	ɑ AK b AG ɑ AK n AF o AM ʐ AH
abartı	a AK b AG a AK r BA t AC ɯ AK
abartılı	a AK b AG a AK ɾ BE t AC ɯ AK l AD ɯ AK
abece	ɑː AL b AG eː AL d AC ʒ AH eː AL
abide	aː AL b AG i AK d AC e AK
acaba	a AK d AC ʒ AH a AK b AG aː AL
ad	ɑ AK t̪ AC
adal	a AK d AC a AK ɫ AD
adalar	a AK d AC a AK l AD a AK ɾ BE
adam	ɑ AK d AC ɑ AK m AE
adamı	a AK d AC a AK m AE ɯ AK
aday	ɑ AK d AC ɑ AK j AB
adaylar	a AK d AC a AK j AB l AD a AK ɾ BE
adayı	a AK d AC a AK j AB ɯ AK
adi	aː AL d AC iː AL
adı	a AK d̪ AC ɯ AK
adım	ɑ AK d AC ɯ AK m AE
ahbap	ɑ AK h AA b AG ɑ AK p AG
ahlat	a AK h AA ɫ AD a AK t AC
ahtapotlar	ɑ AK h AA t AC ɑ AK p AG o AM t AC l AD a AK ɾ BE
ahududu	aː AL h AA u AM d AC u AM d AC u AM
ahududular	aː AL h AA u AM d AC u AM d AC u AM l AD a AK ɾ BE
aile	ɑ AK i AK l AD e AK
ajanda	ɑ AK ʒ AH ɑ AK n AF d AC ɑ AK
ak	ɑ AK k AC
akciğer	a AK k AC d AC ʒ AH iː AL e AK ɾ BE
akrabalar	a AK k AC ɾ BE a AK b AG aː AL l AD a AK ɾ BE
akrabayla	a AK k AC ɾ BE a AK b AG aː AL j AB l AD a AK
akrabayı	a AK k AC ɾ BE a AK b AG aː AL j AB ɯ AK
aksamak	ɑ AK k AC s AH ɑ AK m AE ɑ AK k AC
aksan	a AK k AC s AH a AK n AF
aksanlar	a AK k AC s AH a AK n AF l AD a AK ɾ BE
aktris	ɑ AK k AC t AC ɾ BE i AK s AH
aktör	ɑ AK k AC t AC œ AM ɾ BE
akvaryum	ɑ AK k AC v BB ɑ AK ɾ BE j AB u AM m AE
akıl	ɑ AK k AC ɯ AK ɫ AD
akın	a AK k AC ɯ AK n AF
akışkan	a AK k AC ɯ AK ʃ AH k AC a AK n AF
akışkanlar	a AK k AC ɯ AK ʃ AH k AC a AK n AF l AD a AK ɾ BE
akşamlar	a AK k AC ʃ AH a AK m AE l AD a AK ɾ BE
ala	ɑ AK ɫ AD ɑ AK
alabalık	ɑ AK ɫ AD ɑ AK b AG ɑ AK ɫ AD ɯ AK k AC
alacakaranlık	ɑ AK ɫ AD ɑ AK d AC ʒ AH ɑ AK k AC ɑ AK ɾ BE ɑ AK n AF ɫ AD ɯ AK k AC
alan	ɑ AK ɫ AD ɑ AK n AF
alaşım	ɑ AK ɫ AD ɑ AK ʃ AH ɯ AK m AE
albatros	a AK ɫ AD b AG a AK t AC r BA o AM s AH
albüm	ɑ AK l AD b AG y AM m AE
alet	ɑː AL l AD e AK t AC
alfabe	ɑ AK l AD f BB ɑ AK b AG e AK
alkol	a AK l AD k AC o AM l AD
alkış	a AK ɫ AD k AC ɯ AK ʃ AH
allah	aː AL ɫ AD aː AL h AA
alo	a AK l AD o AM
altı	ɑ AK l AD t AC ɯ̞ AK
altışar	a AK ɫ AD t AC ɯ AK ʃ AH a AK r BA
alüminyumlar	a AK l AD y AM m AE i AK n AF j AB u AM m AE l AD a AK ɾ BE
alın	ɑ AK ɫ AD ɯ AK n AF
amca	a AK m AE d AC ʒ AH a AK
amcalar	a AK m AE d AC ʒ AH a AK l AD a AK ɾ BE
amerika	a AK m AE e AK ɾ BE i AK k AC a AK
anahtarlar	a AK n AF a AK h AA t AC a AK ɾ BE ɫ AD a AK ɾ BE
anahtarları	a AK n AF a AK h AA t AC a AK ɾ BE ɫ AD a AK ɾ BE ɯ AK
anahtarların	a AK n AF a AK h AA t AC a AK ɾ BE ɫ AD a AK ɾ BE ɯ AK n AF
anahtarı	a AK n AF a AK h AA t AC a AK ɾ BE ɯ AK
anahtarım	a AK n AF a AK h AA t AC a AK ɾ BE ɯ AK m AE
anahtarın	a AK n AF a AK h AA t AC a AK ɾ BE ɯ AK n AF
analiz	a AK n AF a AK l AD i AK z AH
analizi	a AK n AF a AK l AD i AK z AH i AK
analizler	a AK n AF a AK l AD i AK z AH l AD e AK ɾ BE
andı	a AK n AF d AC ɯ AK
angolalı	a AK ŋ AF ɡ AC o AM ɫ AD a AK ɫ AD ɯ AK
anlam	ɑ AK n AF ɫ AD ɑ AK m AE
anmak	a AK n AF m AE a AK c AC
anmamak	a AK n AF m AE a AK m AE a AK c AC
ansiklopedi	a AK n AF s AH i AK k AC l AD ɔ AM p AG e AK d AC i AK
ant	a AK n AF t AC
antioksidan	a AK n AF t AC i AK o AM k AC s AH i AK d AC a AK n AF
antlar	a AK n AF t AC l AD a AK ɾ BE
antropomorfizm	a AK n AF t AC ɾ BE o AM p AG o AM m AE o AM ɾ BE f BB i AK z AH m AE
antropomorfizmi	a AK n AF t AC ɾ BE o AM p AG o AM m AE o AM ɾ BE f BB i AK z AH m AE i AK
antropomorfizmler	a AK n AF t AC ɾ BE o AM p AG o AM m AE o AM ɾ BE f BB i AK z AH m AE l AD e AK ɾ BE
apartman	a AK p AG a AK r BA t AC m AE a AK n AF
araba	a AK ɾ BE a AK b AG a AK
arabalar	a AK ɾ BE a AK b AG a AK l AD a AK ɾ BE
arabalı	a AK ɾ BE a AK b AG a AK l AD ɯ AK
arabasız	a AK ɾ BE a AK b AG a AK s AH ɯ AK z AH
arabayla	a AK ɾ BE a AK b AG a AK j AB l AD a AK
arabaysa	a AK ɾ BE a AK b AG a AK j AB s AH a AK
arabayı	a AK ɾ BE a AK b AG a AK j AB ɯ AK
araknofobi	a AK ɾ BE a AK k AC n AF o AM f BB o AM b AG i AK
arapça	a AK ɾ BE a AK p AG t AC ʃ AH a AK
arayüzler	a AK ɾ BE a AK j AB y AM z AH ɫ AD e AK ɾ BE
arayüzü	a AK ɾ BE a AK j AB y AM z AH y AM
araç	ɑ AK ɾ BE ɑ AK t AC ʃ AH
arda	ʌ AK ɾ BE d AC ʌ AK
