a_còng	ʔ aː AE k a AD w AC ŋ m
a_di_đà_phật	ʔ aː AE z i AD ʔ ɗ aː AE f ə AD t̚ ʔ
a_dua	ʔ aː AE z u AF ə AD
a_hoàn	ʔ aː AE h AA w AC aː AE n
a_lịch_sơn	ʔ aː AE l ï k̟̚ ʔ s əː AE n
a_lịch_sơn_đắc_lộ	ʔ aː AE l ï k̟̚ ʔ s əː AE n ʔ ɗ a AD k̚ l o AF ʔ
a_móc	ʔ aː AE m a AD w AC k p̚
a_phiến	ʔ aː AE f i AD ə AD n
a_phú_hãn	ʔ aː AE f u AF h AA aː AE nˀ
a_tu_la	ʔ aː AE t u AF l aː AE
ace	ʔ a AD j AB ŋ̟ t ɕ i AD ʔ ʔ ɛ AD m
actini	ʔ aː AE k̚ t i AD n i AD
adn	ʔ aː AE ʔ ɗ e AD ʔ ɛ AD n
agon	ʔ aː AE ɣ ə AD w AC ŋ m
ai	ʔ aː AE j AB
ai_ai	ʔ aː AE j AB ʔ aː AE j AB
ai_cập	ʔ aː AE j AB k ə AD p̚ ʔ
ai_dè	ʔ aː AE j AB z ɛ AD
ai_lao	ʔ aː AE j AB l aː AE w AC
ai_nấy	ʔ aː AE j AB n ə AD j AB
alexanđê	ʔ aː AE l ɛ AD k̚ s aː AE n ʔ ɗ e AD
am	ʔ aː AE m
am_hiểu	ʔ aː AE m h AA i AD ə AD w AC
am_tường	ʔ aː AE m t ɨ AD ə AD ŋ
ambrôsiô	ʔ aː AE m ʔ ɓ ɹ AG o AF s i AD ʔ o AF
amerixi	ʔ aː AE m e AD ɹ AG i AD s i AD
amoni	ʔ aː AE m o AF n i AD
an	ʔ aː AE n
an_bài	ʔ aː AE n ʔ ɓ aː AE j AB
an_giang	ʔ aː AE n z aː AE ŋ
an_huy	ʔ aː AE n h AA w AC i AD
an_khang_thịnh_vượng	ʔ aː AE n x aː AE ŋ tʰ ï ŋ ʔ v ɨ AD ə AD ŋ ʔ
an_lành	ʔ aː AE n l a AD j AB ŋ̟
an_lê_mân	ʔ aː AE n l e AD m ə AD n
an_lạc	ʔ aː AE n l aː AE k̚ ʔ
an_nam	ʔ aː AE n n aː AE m
an_nhiên	ʔ aː AE n ɲ i AD ə AD n
an_nhàn	ʔ aː AE n ɲ aː AE n
an_ninh	ʔ aː AE n n ï ŋ
an_phong	ʔ aː AE n f a AD w AC ŋ m
an_phận	ʔ aː AE n f ə AD n ʔ
an_sinh	ʔ aː AE n s ï ŋ
an_toàn	ʔ aː AE n t w AC aː AE n
an_toàn_là_trên_hết	ʔ aː AE n t w AC aː AE n l aː AE t ɕ e AD n h AA e AD t̚
