abiye	a AH b AG i AH j AB e AH
abla	a AH b AG ɫ AD a AH
acaba	ɑ AH d AC ʒ AC ɑ AH b AG ɑː AI
acemi	a AH d AC ʒ AC e AH m AE iː AI
acı	ɑ AH d AC ʒ AC ɯ AH
acıkmak	ɑ AH d AC ʒ AC ɯ AH k AC m AE ɑ AH k AC
ada	a AH d AC a AH
adenozin	a AH d AC e AH n AF o AJ z AC i AH n AF
afiyet	aː AI f AG i AH j AB e AH t AC
afyonkarahisar	ɑ AH f AG j AB o AJ n AF k AC ɑ AH r AL ɑ AH h AA ɪ AH s AC ɑ AH r AL
ahize	aː AI h AA i AH z AC e AH
ahizeler	aː AI h AA i AH z AC e AH ɫ AD e AH ɾ AM
ahizem	aː AI h AA i AH z AC e AH m AE
ahizen	aː AI h AA i AH z AC e AH n AF
ahizenin	aː AI h AA i AH z AC e AH n AF i AH n AF
ahizesi	aː AI h AA i AH z AC e AH s AC i AH
ahizeyi	aː AI h AA i AH z AC e AH j AB i AH
ahmak	ɑ AH h AA m AE ɑ AH k AC
akbaba	ɑ AH k AC b AG ɑ AH b AG ɑ AH
akbil	ɑ AH k AC b AG i AH l AD
akrep	ɑ AH k AC ɾ AM ɛ AH p AG
akrobat	ɑ AH k AC ɾ AM o AJ b AG ɑ AH t AC
akşam	ɑ AH k AC ʃ AC ɑ AH m AE
alamet	ɑ AH l AD aː AI m AE ɛ AH t AC
alem	a AH l AD ɛ AH m AE
alemi	a AH l AD ɛ AH m AE i AH
alemler	a AH l AD ɛ AH m AE l AD ɛ AH ɾ AM
algoloji	a AH l AD ɡ AC ɔ AJ l AD ɔ AJ ʒ AC i AH
allık	ɑ AH ɫ AD ɫ AD ɯ AH k AC
alman	ɑ AH ɫ AD m AE ɑ AH n AF
almanca	ɑ AH ɫ AD m AE ɑ AH n AF d AC ʒ AC ɑ AH
almancı	ɑ AH ɫ AD m AE ɑ AH n AF d AC ʒ AC ɯ AH
almanya	ɑ AH ɫ AD m AE ɑ AH n AF j AB ɑ AH
alt	a AH ɫ AD t AC
altmış	ɑ AH ɫ AD t AC m AE ɯ AH ʃ AC
altıgen	a AH l AD t AC ɯ AH ɟ AC e AH n AF
alıç	ɑ AH ɫ AD ɯ AH t AC ʃ AC
amaç	ɑ AH m AE ɑ AH t AC ʃ AC
ambulans	ɑ AH m AE b AG u AJ l AD a AH n AF s AC
anahtarlık	a AH n AF a AH h AA t AC a AH ɾ AM ɫ AD ɯ AH k AC
anarat	ɑ AH n AF ɑ AH ɾ AM ɑ AH t AC
anarşi	a AH n AF a AH ɾ AM ʃ AC i AH
ancak	ɑ AH n AF d AC ʒ AC ɑ AH k AC
andaval	ɑ AH n AF d AC ɑ AH β AG ɑ AH ɫ AD
andavallı	ɑ AH n AF d AC ɑ AH β AG ɑ AH ɫ AD ɫ AD ɯ AH
animasyon	a AH n AF i AH m AE a AH s AC j AB o AJ n AF
anjiyografi	a AH n AF ʒ AC i AH j AB o AJ ɟ AC ɾ AM a AH f AG i AH
ankara	ɑ AH n AF k AC ɑ AH ɾ AM ɑ AH
ankaralı	ɑ AH n AF k AC ɑ AH ɾ AM ɑ AH ɫ AD ɯ AH
