άβλαβοσ	a AI v AN l AB a AI v AN o AJ s AF
άβλαπτοσ	a AI v AN l AB a AI p AE t AG o AJ s AF
άβλαφτοσ	a AI v AN l AB a AI f AN t AG o AJ s AF
άγγειλα	a AI ŋ AH ɟ BC i AI l AB a AI
άγγελοσ	a AI ŋ AH ɟ BC e AI l AB o AJ s AF
άγγελου	a AI ŋ AH ɟ BC e AI l AB u AJ
άγγιξα	a AI ŋ AH ɟ BC i AI k AA s AF a AI
άγγισα	a AI ŋ AH ɟ BC i AI s AF a AI
άγια	a AI ʝ AK i AI a AI
άγιασ	a AI ʝ AK i AI a AI s AF
άγιασα	a AI ʝ AK a AI s AF a AI
άγιε	a AI ʝ AK i AI e AI
άγιεσ	a AI ʝ AK i AI e AI s AF
άγιο	a AI ʝ AK o AJ
άγιοι	a AI ʝ AK i AI i AI
άγιοσ	a AI ʝ AK o AJ s AF
άγιου	a AI ʝ AK u AJ
άγιουσ	a AI ʝ AK u AJ s AF
άγιων	a AI ʝ AK o AJ n AD
άγκιστρο	a AI ŋ AH ɟ BC i AI s AF t AG r AL o AJ
άγνωροσ	a AI ɣ AM n AD o AJ ɾ BA o AJ s AF
άγραφοσ	a AI ɣ AM r AL a AI f AN o AJ s AF
άγρωστη	a AI ɣ AM ɾ BA o AJ s AF t AG i AI
άγω	a AI ɣ AM o AJ
άδενδροσ	a AI ð AF e AI n AD ð AF ɾ BA o AJ s AF
άδεντροσ	a AI ð AF e AI n AD d AG ɾ BA o AJ s AF
άδικη	a AI ð AF i AI c BC i AI
άε	a AI e AI
άηχοσ	a AI i AI x AM o AJ s AF
άθαφτοσ	a AI θ AF a AI f AN t AG o AJ s AF
άθεοσ	a AI θ AF e AI o AJ s AF
άθροισα	a AI θ AF ɾ BA i AI s AF a AI
άκακοσ	a AI k AA a AI k AA o AJ s AF
άκαμπτοσ	a AI k AA a AI m AC p AE t AG o AJ s AF
άκαρποσ	a AI k AA a AI ɾ BA p AE o AJ s AF
άκεφοσ	a AI c BC e AI f AN o AJ s AF
άκησ	a AI c BC i AI s AF
άκοσμοσ	a AI k AA o AJ z AF m AC o AJ s AF
άκουα	a AI k AA u AJ a AI
άκουγα	a AI k AA u AJ ɣ AM a AI
άκουσα	a AI k AA u AJ s AF a AI
άκουσεσ	a AI k AA u AJ s AF e AI s AF
άκων	a AI k AA o AJ n AD
άλγεβρα	a AI l AB ʝ AK e AI v AN ɾ BA a AI
άλγοσ	a AI l AB ɣ AM o AJ s AF
άλειψα	a AI l AB i AI p AE s AF a AI
άλιμοσ	a AI l AB i AI m AC o AJ s AF
άλλοθι	a AI l AB o AJ θ AF i AI
άλυτοσ	a AI l AB i AI t AG o AJ s AF
άμαθοσ	a AI m AC a AI θ AF o AJ s AF
άμε	a AI m AC e AI
άμετε	a AI m AC e AI t AG e AI
άμπελοσ	a AI m AC b AE e AI l AB o AJ s AF
άμπωτη	a AI m AC b AE o AJ t AG i AI
άμυαλοσ	a AI m AC ɲ BB a AI l AB o AJ s AF
άνδρε	a AI n AD ð AF ɾ BA e AI
άνδρο	a AI n AD ð AF ɾ BA o AJ
άνδροσ	a AI n AD ð AF ɾ BA o AJ s AF
άνδρου	a AI n AD ð AF ɾ BA u AJ
άνδρωσα	a AI n AD ð AF ɾ BA o AJ s AF a AI
άνεση	a AI n AD e AI s AF i AI
άνθιμοσ	a AI n AD θ AF i AI m AC o AJ s AF
άνθρωποσ	a AI n AD θ AF ɾ BA o AJ p AE o AJ s AF
άνοιξη	a AI n AD i AI k AA s AF i AI
άντ'	a AI d AG
άντε	a AI d AG e AI
άντεσ	a AI d AG e AI s AF
άντεστε	a AI d AG e AI s AF t AG e AI
άπατο	a AI p AE a AI t AG o AJ
άπειρων	a AI p AE i AI r AL o AJ n AD
άπτομαι	a AI p AE t AG o AJ m AC e AI
άρα	a AI ɾ BA a AI
άραγε	a AI ɾ BA a AI ʝ AK e AI
άραξα	a AI r AL a AI k AA s AF a AI
άραχλοσ	a AI ɾ BA a AI x AM l AB o AJ s AF
άραχνοσ	a AI ɾ BA a AI x AM n AD o AJ s AF
άργησα	a AI ɾ BA ʝ AK i AI s AF a AI
άργοσ	a AI ɾ BA ɣ AM o AJ s AF
άρια	a AI ɾ BA i AI a AI
άρκανσασ	a AI ɾ BA k AA a AI n AD z AF a AI s AF
άρκτε	a AI ɾ BA k AA t AG e AI
άρκτοσ	a AI ɾ BA k AA t AG o AJ s AF
άρμα	a AI ɾ BA m AC a AI
άρον	a AI r AL o AJ n AD
άρτα	a AI ɾ BA t AG a AI
άρτοσ	a AI r AL t AG o AJ s AF
άρχομαι	a AI r AL x AM o AJ m AC e AI
άρχοντασ	a AI ɾ BA x AM o AJ n AD d AG a AI s AF
άρχω	a AI r AL x AM o AJ
άσβεστοσ	a AI z AF v AN e AI s AF t AG o AJ s AF
άσεβα	a AI s AF e AI v AN a AI
άσεβε	a AI s AF e AI v AN e AI
άσεβεσ	a AI s AF e AI v AN e AI s AF
άσεβη	a AI s AF e AI v AN i AI
άσεβησ	a AI s AF e AI v AN i AI s AF
άσεβο	a AI s AF e AI v AN o AJ
άσεβοι	a AI s AF e AI v AN i AI
άσεβοσ	a AI s AF e AI v AN o AJ s AF
άσεβου	a AI s AF e AI v AN u AJ
άσεβουσ	a AI s AF e AI v AN u AJ s AF
άσεβων	a AI s AF e AI v AN o AJ n AD
άσκησα	a AI s AF c BC i AI s AF a AI
άσπρισα	a AI s AF p AE ɾ BA i AI z AF o AJ
άσπροσ	a AI s AF p AE ɾ BA o AJ s AF
άστραψα	a AI s AF t AG ɾ BA a AI p AE s AF a AI
άστρο	a AI s AF t AG r AL o AJ
άτονοσ	a AI t AG o AJ n AD o AJ s AF
άχου	a AI x AM u AJ
άχρηστοσ	a AI x AM ɾ BA i AI s AF t AG o AJ s AF
έβαλα	e AI v AN a AI l AB a AI
έβαλε	e AI v AN a AI l AB e AI
έβαλεσ	e AI v AN a AI l AB e AI s AF
έβαλλα	e AI v AN a AI l AB a AI
έβαψα	e AI v AN a AI p AE s AF a AI
έβδομοσ	e AI v AN ð AF o AJ m AC o AJ s AF
έβενοσ	e AI v AN e AI n AD o AJ s AF
έβιασα	e AI v AN ʝ AK a AI s AF a AI
έβλαψα	e AI v AN l AB a AI p AE s AF a AI
έβοσκα	e AI v AN o AJ s AF k AA a AI
έβρεξα	e AI v AN r AL e AI k AA s AF a AI
έγγαμοσ	e AI ŋ AH ɣ AM a AI m AC o AJ s AF
έγγραφο	e AI ŋ AH ɣ AM r AL a AI f AN o AJ
έγινα	e AI ʝ AK i AI n AD a AI
έγκριση	e AI ŋ AH ɡ AA ɾ BA i AI s AF i AI
έγκυοσ	e AI ŋ AH ɟ BC i AI o AJ s AF
έγλειψα	e AI ɣ AM l AB i AI p AE s AF a AI
έγνοια	e AI ɣ AM ɲ BB a AI
έγχυσα	e AI ŋ AH ç i AI s AF a AI
έδεσσα	e AI ð AF e AI s AF a AI
έδιωξα	e AI ð AF ʝ AK o AJ k AA s AF a AI
έδρα	e AI ð AF ɾ BA a AI
έδρασα	e AI ð AF ɾ BA a AI s AF a AI
έδρεψα	e AI ð AF ɾ BA e AI p AE s AF a AI
έδυσα	e AI ð AF i AI s AF a AI
έζησα	e AI z AF i AI s AF a AI
έζησαν	e AI z AF i AI s AF a AI n AD
έθαλψα	e AI θ AF a AI l AB p AE s AF a AI
έθαψα	e AI θ AF a AI p AE s AF a AI
έθνοσ	e AI θ AF n AD o AJ s AF
έκαμψα	e AI k AA a AI m AC p AE s AF a AI
έκαψα	e AI k AA a AI p AE s AF a AI
έκθεση	e AI k AA θ AF e AI s AF i AI
έκκροτοσ	e AI k AA r AL o AJ t AG o AJ s AF
έκλεισα	e AI k AA l AB i AI s AF a AI
έκλειψη	e AI k AA l AB i AI p AE s AF i AI
έκλεψα	e AI k AA l AB e AI p AE s AF a AI
έκλινα	e AI k AA l AB i AI n AD a AI
έκπληξη	e AI k AA p AE l AB i AI k AA s AF i AI
έκρηξη	e AI k AA ɾ BA i AI k AA s AF i AI
έκρινα	e AI k AA ɾ BA i AI n AD a AI
έκρουσα	e AI k AA r AL u AJ s AF a AI
έκταση	e AI k AA t AG a AI s AF i AI
έκτοποσ	e AI k AA t AG o AJ p AE o AJ s AF
έκτοσ	e AI k AA t AG o AJ s AF
έκχυσα	e AI k AA ç i AI s AF a AI
έλαμψα	e AI l AB a AI m AC p AE s AF a AI
έλειψα	e AI l AB i AI p AE s AF a AI
έλεοσ	e AI l AB e AI o AJ s AF
έλιασα	e AI ʎ BD a AI s AF a AI
έλκομαι	e AI l AB k AA o AJ m AC e AI
έλκομε	e AI l AB k AA o AJ m AC e AI
έλκοσ	e AI l AB k AA o AJ s AF
έλκουμε	e AI l AB k AA u AJ m AC e AI
έλκω	e AI l AB k AA o AJ
έλληνα	e AI l AB i AI n AD a AI
έλληνεσ	e AI l AB i AI n AD e AI s AF
έλξατε	e AI l AB k AA s AF a AI t AG e AI
έλουσα	e AI l AB u AJ s AF a AI
έλυνα	e AI l AB i AI n AD a AI
έλυναν	e AI l AB i AI n AD a AI n AD
έλυνε	e AI l AB i AI n AD e AI
